0545,02,0    ,0495005052,1 X KOPLAAI KORLKAMER RAKKETJEK 165693 5.7.94                                                       ,19940701  ,          ,          
0545,02,0    ,0495005239,STANDS ONLYTJEK 309040                                                                              ,19970623  ,          ,          
0545,02,0    ,0495005240,STANDS ONLYTJEK 309040                                                                              ,19970623  ,          ,          
0545,02,0    ,0495005427,DRAPE SET ONLYJNL 23274 & O/27725                                                                   ,20000601  ,          ,          
0545,02,0    ,0495005438,DRAPE SET ONLYJNL 23274                                                                             ,20000601  ,          ,          
0545,02,0    ,0495005439,DRAPE SET ONLYJNL 23274                                                                             ,20000601  ,          ,          
0545,02,0    ,0495005440,DRAPE SET ONLYJNL 23274                                                                             ,20000601  ,          ,          
0545,02,0    ,0495005441,DRAPE SET ONLYJNL 23274                                                                             ,20000601  ,          ,          
0545,02,0    ,0495005442,DRAPE SET ONLYJNL 23274                                                                             ,20000601  ,          ,          
0545,02,0    ,0495005672,DRAPE SETAJ03065                                                                                    ,20020101  ,          ,          
0545,02,0    ,0610000048,1 X FORD RANGER 2.2 LWBCINVFB29                                                                     ,20060804  ,3302      ,TVP687GP  
0545,02,0    ,0640001133,HARDBODY 2.0 LWB  V4/2381JMT509GP   TJEK 266483                                                     ,19960925  ,2381      ,JMT509GP  
0545,02,0    ,0640001307,SLEEPWA  V4/2565TJKE 378825  FSW259GP KONTR 31/09/03                                                ,19980629  ,2565      ,FSW259GP  
0545,02,0    ,0640001471,HILUX 2000  V4/2757_LTN726GPKQ01120                                                                 ,20001001  ,2757      ,LTN726GP  
0545,02,0    ,0640001628,FORD FALCON FUTURA KB07467V4/2909                                                                   ,20020404  ,2909      ,NJZ869GP  
0545,02,0    ,0640001651,FORD FALCON  V4/2929KB09620__  CA354076                                                             ,20020903  ,2929      ,CA354076  
0545,02,0    ,0640001652,HILUX 2000  V4/2937KB01269                                                                          ,20021007  ,2937      ,NTD776GP  
0545,02,0    ,0640001656,FORD FALCON  V4/2946                                                                                ,20021029  ,2946      ,PSL396GP  
0545,02,0    ,0640001907,1 X VOYAGER 3.3 HEARSECINVKA408                                                                     ,20051110  ,3246      ,SVC658GP  
0545,02,0    ,0640002084,CHANA STAR PANEL VAN 1300CINVKM3736                                                                 ,20070901  ,3438      ,WHX357GP  
0545,02,0    ,0920000059,CURTAINS FOR VIEWING ROOMS 3 SETSCINVKX612                                                          ,20081201  ,          ,          
0545,02,00314,0327008367,1 X PRINTERCINVKJ445                                                                                ,20060601  ,          ,          
0545,02,00314,0327010496,1 X HP DX2300 COMPUTERCINVKJ1442                                                                    ,20080401  ,          ,          
0545,02,00314,0327010502,1 X HP DX2300 COMPUTERCINVKJ1442                                                                    ,20080401  ,          ,          
0545,02,00314,0327010505,1 X HP DX2300 COMPUTERCINVKJ1442                                                                    ,20080401  ,          ,          
0545,02,00314,0327010506,1 X HP DX2300 COMPUTERCINVKJ1442                                                                    ,20080401  ,          ,          
0545,02,00314,0327010509,1 X HP DX2300 COMPUTERCINVKJ1442                                                                    ,20080401  ,          ,          
0545,02,00314,0327010517,1 X HP MONITORCINVKJ1442                                                                            ,20080401  ,          ,          
0545,02,00314,0327010521,1 X HP MONITORCINVKJ1442                                                                            ,20080401  ,          ,          
0545,02,00314,0327010523,1 X HP MONITORCINVKJ1442                                                                            ,20080401  ,          ,          
0545,02,00314,0327010534,1 X HP MONITORCINVKJ1442                                                                            ,20080401  ,          ,          
0545,02,00314,0327010535,1 X HP MONITORCINVKJ1442                                                                            ,20080401  ,          ,          
0545,02,00314,0327010549,1 X ML 2010/XFA SAMSUNG PRINTERCINVKJ1442                                                           ,20080401  ,          ,          
0545,02,00314,0327010564,1 X ML 2010/XFA SAMSUNG PRINTERCINVKJ1442                                                           ,20080401  ,          ,          
