0556,02,0    ,0347000051,VERWAREMER 2 BAR 1600WKREDKA1331                                                                    ,20050622  
0556,02,0    ,0495005663,BLOU METAAL 2 WIEL STAATTROLLIE VIR GRAFSTENE                                                       ,20011201  
0556,02,0    ,0610000040,FORD RANGER  V4/2964 PHL754GPKB14461 NIE ONTV                                                       ,20030520  
0556,02,0    ,0610000041,FORD RANGER V4/2963KB14311                                                                          ,20030512  
0556,02,0A   ,0327007511,HP DX6100 MT P4-530 80G SATA 2X256/400 KREDKC15605KREDK                                             ,20050331  
0556,02,ARGIF,0299006939,GROEN SEIL                                                                                          ,19990201  
0556,02,BK   ,0201227035,1 X PRESTIGE EIKE LESSENAAR(3-LAAI)TJEK 278369                                                      ,19961213  
0556,02,BK   ,0203007665,SKRYFBEHOEFTEKAS KREDKB/4170                                                                        ,20040526  
0556,02,BK   ,0207008421,1 X BESOEKERSTOEL  EIKE MET ARMLENINGTJEK 278369                                                    ,19961213  
0556,02,BK   ,0207008422,1 X BESOEKERSTOEL EIKE MET ARMLENINGSTJEK 278369                                                    ,19961213  
0556,02,BK   ,0207015107,LESSENAARSTOELKREDKB/4170                                                                           ,20040526  
0556,02,BK   ,0207015108,TIKSTERSTOELKREDKB/4170                                                                             ,20040526  
0556,02,BK   ,0299006407,1 X ASBLIK  BURGUNDYTJEK 278369                                                                     ,19961213  
0556,02,BK   ,0299007779,KLUISKB04553                                                                                        ,20010913  
0556,02,BK   ,0327007500,HP 17" MONITOR   KREDKC15605                                                                        ,20050331  
0556,02,BK   ,0327007510,HP DX6100 MT P4-530 80G SATA 2X256/400 KREDKC15605KREDK                                             ,20050331  
0556,02,BK   ,0327007589,SAMSUNG LASER 16PPM PRINTER KREDKC15936                                                             ,20050412  
0556,02,BK   ,0327007612,3COM OFFICE CONNECT SWITCH KREDKC15937                                                              ,20050412  
0556,02,BK   ,0329000327,CALCULATOR  CASIO MS8TKQ10077                                                                       ,20020201  
0556,02,KV   ,0471005531,7 X VERTIKALE  KISTESTAANDERS                                                                       ,19910101  
0556,02,KV   ,0471005677,2 X HORISONTALE KISTESTAANDERS                                                                      ,19910101  
0556,02,KV   ,0472005488,CASKET DISPLAY RACK3 TIER X 6                                                                       ,19910801  
0556,02,OA   ,0201227036,1 X PRESTIGE CREDENZATJEK 278369                                                                    ,19961213  
0556,02,OA   ,0201227037,1 X KOFFIETAFEL  ARTLINETJEK 278369                                                                 ,19961213  
0556,02,OA   ,0203006146,1 X KABINET MET RAKKE  EIKETJEK 278369                                                              ,19961213  
0556,02,OA   ,0203006147,1 X CARD INDEX KABINETTJEK 278369                                                                   ,19961213  
0556,02,OA   ,0207008423,1 X EXEC LESSENAARSTOEL MET ARMLENINGSTJEK 278369                                                   ,19961213  
0556,02,OA   ,0207008424,1 X BESOEKERSTOEL  KINGFISHER (STAALRAAM SONDERARMLEUNI                                             ,19961213  
0556,02,OA   ,0207008425,1 X BESOEKERSTOEL  KINGFISHER(STAALRAAM SONDER ARMLEUNI                                             ,19961213  
0556,02,OA   ,0207008426,1 X BESOEKERSTOEL  KINGFISHER(STAALRAAM SONDER ARMLEUNI                                             ,19961213  
0556,02,OA   ,0207008427,1 X BESOEKERSTOEL  KINGFISHER(STAALRAAM SONDER ARMLEUNI                                             ,19961213  
0556,02,OA   ,0218005109,1 X TOONBANK  EIKETJEK 278369                                                                       ,19961213  
0556,02,OA   ,0218005110,1 X TOONBANK EIKE(SONDER LAAIE)TJEK 278369                                                          ,19961213  
0556,02,OA   ,0299006408,1 X ASBLIK  BURGUNDYTJEK 278369                                                                     ,19961213  
0556,02,OA   ,0299006443,1 X BESLAGVERTOONBORD                                                                               ,19910101  
0556,02,OA   ,0299008202,POTPLANT MET HOUER                                                                                  ,20030501  
0556,02,OA   ,0299008203,HERFSKLEUR RANGSKIKKINGEN HOUER                                                                     ,20030501  
0556,02,OA   ,0299008204,KUNSRUIKER                                                                                          ,20030501  
0556,02,OA   ,0299008205,KUNSRUIKER                                                                                          ,20030501  
0556,02,OA   ,0322005398,BRANDBLUSSER X 1 (4 5KG)GEDIENS 11/05 KNT 22/12/05                                                  ,19990601  
0556,02,OA   ,0322005399,BRANDBLUSSER X 1 (4 5KG)GEDIENS 11/05 KNT 22/12/05                                                  ,19990601  
0556,02,OA   ,0322005400,BRANDBLUSSER X 1 (4 5KG)GEDIENS 11/05 KNT 22/12/05                                                  ,19990601  
0556,02,OA   ,0327007501,HP 17" MONITOR   KREDKC15605                                                                        ,20050331  
0556,02,OA   ,0349000035,1 X STAAN ASBAKTJEK 278369                                                                          ,19961213  
0556,02,OA   ,0349000036,1 X STAANASBAKTJEK 278369                                                                           ,19961213  
0556,02,STOOR,0204005070,RAKKE X 3   (PINK-HOUT)SWAK KNT 23/10/2003                                                          ,19750623  
0556,02,STOOR,0204005201,STAALRAKSWAK KNT 23/10/2003                                                                         ,19910101  
0556,02,STOOR,0204005202,STAALRAKSWAK KNT 23/10/2003                                                                         ,19910101  
0556,02,STOOR,0204005203,STAALRAKSWAK KNT 23/10/2003                                                                         ,19910101  
0556,02,STOOR,0204005204,STAALRAKSWAK KNT 23/10/2003                                                                         ,19910101  
